unit,category,label,score,object-label,object-truth,object-activation,object-intersect,object-iou
64,object,toilet,0.0338663686613,toilet,145593.0,473328.0,20274.0,0.0338663686613
115,object,person,0.0338393590497,person,3666588.0,444315.0,134557.0,0.0338393590497
207,object,table,0.0335265802079,table,1911211.0,437905.0,76203.0,0.0335265802079
410,object,train,0.0334828945093,train,482027.0,426421.0,29432.0,0.0334828945093
269,object,train,0.0334031252865,train,482027.0,487332.0,31333.0,0.0334031252865
478,object,bed,0.0333620278259,bed,2701545.0,444752.0,101578.0,0.0333620278259
5,object,car,0.0333362982112,car,1404867.0,430702.0,59217.0,0.0333362982112
415,object,dog,0.0331207040644,dog,157609.0,448120.0,19419.0,0.0331207040644
80,object,chair,0.0330134747192,chair,1528113.0,474020.0,63985.0,0.0330134747192
211,object,barrel,0.0327834165516,barrel,48900.0,424562.0,15029.0,0.0327834165516
464,object,toilet,0.0326114286982,toilet,145593.0,412930.0,17639.0,0.0326114286982
398,object,horse,0.0326042297886,horse,119789.0,430619.0,17379.0,0.0326042297886
440,object,motorbike,0.0322676212009,motorbike,196731.0,437423.0,19823.0,0.0322676212009
446,object,dog,0.032015062562,dog,157609.0,422304.0,17990.0,0.032015062562
17,object,pedestal,0.0320149597699,pedestal,340538.0,483431.0,25561.0,0.0320149597699
32,object,airplane,0.0318564389655,airplane,83520.0,454686.0,16616.0,0.0318564389655
65,object,pool table,0.0318431548683,pool table,221990.0,430463.0,20135.0,0.0318431548683
114,object,signboard,0.0317953114459,signboard,302571.0,431572.0,22623.0,0.0317953114459
430,object,dog,0.0317277909129,dog,157609.0,405312.0,17311.0,0.0317277909129
267,object,dog,0.0317264958455,dog,157609.0,435057.0,18225.0,0.0317264958455
419,object,dog,0.0315043457934,dog,157609.0,424865.0,17790.0,0.0315043457934
474,object,dog,0.0314530850345,dog,157609.0,411389.0,17351.0,0.0314530850345
335,object,bed,0.0313787604075,bed,2701545.0,416872.0,94875.0,0.0313787604075
308,object,bus,0.0311972209321,bus,458866.0,475905.0,28280.0,0.0311972209321
284,object,snow,0.0310636351955,snow,76373.0,469270.0,16439.0,0.0310636351955
276,object,train,0.0310219062723,train,482027.0,407316.0,26759.0,0.0310219062723
503,object,bed,0.0308141972769,bed,2701545.0,459857.0,94504.0,0.0308141972769
495,object,dog,0.0307844092696,dog,157609.0,441051.0,17879.0,0.0307844092696
433,object,food,0.0307286600675,food,144133.0,442935.0,17502.0,0.0307286600675
421,object,case,0.0306842167462,case,265769.0,423230.0,20512.0,0.0306842167462
480,object,ceiling,0.0305813189494,ceiling,4381272.0,438830.0,143031.0,0.0305813189494
339,object,food,0.0305737110952,food,144133.0,434698.0,17172.0,0.0305737110952
146,object,bottle,0.0305403208906,bottle,149259.0,455595.0,17925.0,0.0305403208906
424,object,laptop,0.0304634661374,laptop,52551.0,418851.0,13936.0,0.0304634661374
285,object,bed,0.0302332903363,bed,2701545.0,436491.0,92089.0,0.0302332903363
317,object,case,0.0302197563035,case,265769.0,444277.0,20828.0,0.0302197563035
172,object,sink,0.0300733519006,sink,212829.0,453647.0,19458.0,0.0300733519006
78,object,house,0.0300372744566,house,503986.0,432802.0,27318.0,0.0300372744566
